series_id,year,period,value,month,date,series_label,femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id,incidentYear,Avg Temperature (°C),CO2 Emissions (Tons/Capita),Sea Level Rise (mm),Rainfall (mm),Population,Renewable Energy (%),Extreme Weather Events,Forest Area (%)
LAUMT063108000000005,2023,M04,6328160.0,4,2023-04-01,Number of Employed Persons,DR-4714-CA,4714.0,CA,DR,2023-05-25,2023.0,Severe Storm,SEVERE STORM AND FLOODING,False,False,True,True,2023-03-11,2023-03-16,True,6.0,0.0,72468.0,Soboba Indian Reservation,23049.0,2023042502.0,9.0,"F,W",2024-08-27T18:22:14.800Z,3f4864ac42093bf4bb4e297313decd9cfaa65812,8ea995ce-539b-4adf-af22-1cfa434cb35f,2023.0,6.8,17.5,3.3,971.0,762718291.0,38.2,2.0,48.4
LAUMT063108000000003,2023,M04,4.0,4,2023-04-01,Unemployment Rate (%),DR-4714-CA,4714.0,CA,DR,2023-05-25,2023.0,Severe Storm,SEVERE STORM AND FLOODING,False,False,True,True,2023-03-11,2023-03-16,True,6.0,0.0,72468.0,Soboba Indian Reservation,23049.0,2023042502.0,9.0,"F,W",2024-08-27T18:22:14.800Z,3f4864ac42093bf4bb4e297313decd9cfaa65812,8ea995ce-539b-4adf-af22-1cfa434cb35f,2023.0,6.8,17.5,3.3,971.0,762718291.0,38.2,2.0,48.4
LAUMT063108000000004,2023,M05,282493.0,5,2023-05-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2023,M05,6298352.0,5,2023-05-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2023,M05,4.3,5,2023-05-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2023,M05,6580845.0,5,2023-05-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2023,M06,309833.0,6,2023-06-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2023,M06,4.7,6,2023-06-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2023,M06,6581934.0,6,2023-06-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2023,M06,6272101.0,6,2023-06-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2023,M07,4.9,7,2023-07-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2023,M07,6275860.0,7,2023-07-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2023,M07,324222.0,7,2023-07-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2023,M07,6600082.0,7,2023-07-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2023,M08,6596247.0,8,2023-08-01,Total Labor Force,DR-4750-CA,4750.0,CA,DR,2023-11-21,2024.0,Hurricane,TROPICAL STORM HILARY,False,False,True,True,2023-08-19,2023-08-21,False,6.0,27.0,99027.0,Inyo (County),23125.0,2023081703.0,9.0,"4,F,H,M",2024-08-27T18:22:14.800Z,d0cd8f4a6c9d7f330803908c319f934c4f9d0c16,2ef0ca36-4587-45af-b5e9-fbad4b3b15e4,2023.0,33.3,9.4,1.4,882.0,589637290.0,26.1,6.0,34.9
LAUMT063108000000005,2023,M08,6249585.0,8,2023-08-01,Number of Employed Persons,DR-4750-CA,4750.0,CA,DR,2023-11-21,2024.0,Hurricane,TROPICAL STORM HILARY,False,False,True,True,2023-08-19,2023-08-21,False,6.0,27.0,99027.0,Inyo (County),23125.0,2023081703.0,9.0,"4,F,H,M",2024-08-27T18:22:14.800Z,d0cd8f4a6c9d7f330803908c319f934c4f9d0c16,2ef0ca36-4587-45af-b5e9-fbad4b3b15e4,2023.0,33.3,9.4,1.4,882.0,589637290.0,26.1,6.0,34.9
LAUMT063108000000004,2023,M08,346662.0,8,2023-08-01,Number of Unemployed Persons,DR-4750-CA,4750.0,CA,DR,2023-11-21,2024.0,Hurricane,TROPICAL STORM HILARY,False,False,True,True,2023-08-19,2023-08-21,False,6.0,27.0,99027.0,Inyo (County),23125.0,2023081703.0,9.0,"4,F,H,M",2024-08-27T18:22:14.800Z,d0cd8f4a6c9d7f330803908c319f934c4f9d0c16,2ef0ca36-4587-45af-b5e9-fbad4b3b15e4,2023.0,33.3,9.4,1.4,882.0,589637290.0,26.1,6.0,34.9
LAUMT063108000000003,2023,M08,5.3,8,2023-08-01,Unemployment Rate (%),DR-4750-CA,4750.0,CA,DR,2023-11-21,2024.0,Hurricane,TROPICAL STORM HILARY,False,False,True,True,2023-08-19,2023-08-21,False,6.0,27.0,99027.0,Inyo (County),23125.0,2023081703.0,9.0,"4,F,H,M",2024-08-27T18:22:14.800Z,d0cd8f4a6c9d7f330803908c319f934c4f9d0c16,2ef0ca36-4587-45af-b5e9-fbad4b3b15e4,2023.0,33.3,9.4,1.4,882.0,589637290.0,26.1,6.0,34.9
LAUMT063108000000006,2023,M09,6626720.0,9,2023-09-01,Total Labor Force,DR-4750-CA,4750.0,CA,DR,2023-11-21,2024.0,Hurricane,TROPICAL STORM HILARY,False,False,True,True,2023-08-19,2023-08-21,False,6.0,93.0,99093.0,Siskiyou (County),23125.0,2023081703.0,9.0,"4,F,H,M",2024-08-27T18:22:14.800Z,337bfe89e053f3b9211c5d7fe4b07a85b126850d,f6b91ff5-fd05-4ad1-9f88-959524d32a01,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000004,2023,M09,328227.0,9,2023-09-01,Number of Unemployed Persons,DR-4750-CA,4750.0,CA,DR,2023-11-21,2024.0,Hurricane,TROPICAL STORM HILARY,False,False,True,True,2023-08-19,2023-08-21,False,6.0,93.0,99093.0,Siskiyou (County),23125.0,2023081703.0,9.0,"4,F,H,M",2024-08-27T18:22:14.800Z,337bfe89e053f3b9211c5d7fe4b07a85b126850d,f6b91ff5-fd05-4ad1-9f88-959524d32a01,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000003,2023,M09,5.0,9,2023-09-01,Unemployment Rate (%),DR-4750-CA,4750.0,CA,DR,2023-11-21,2024.0,Hurricane,TROPICAL STORM HILARY,False,False,True,True,2023-08-19,2023-08-21,False,6.0,93.0,99093.0,Siskiyou (County),23125.0,2023081703.0,9.0,"4,F,H,M",2024-08-27T18:22:14.800Z,337bfe89e053f3b9211c5d7fe4b07a85b126850d,f6b91ff5-fd05-4ad1-9f88-959524d32a01,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000005,2023,M09,6298493.0,9,2023-09-01,Number of Employed Persons,DR-4750-CA,4750.0,CA,DR,2023-11-21,2024.0,Hurricane,TROPICAL STORM HILARY,False,False,True,True,2023-08-19,2023-08-21,False,6.0,93.0,99093.0,Siskiyou (County),23125.0,2023081703.0,9.0,"4,F,H,M",2024-08-27T18:22:14.800Z,337bfe89e053f3b9211c5d7fe4b07a85b126850d,f6b91ff5-fd05-4ad1-9f88-959524d32a01,2023.0,23.6,11.2,1.6,731.0,1196150514.0,22.2,4.0,34.7
LAUMT063108000000005,2023,M10,6284960.0,10,2023-10-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2023,M10,318349.0,10,2023-10-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2023,M10,6603309.0,10,2023-10-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2023,M10,4.8,10,2023-10-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2023,M11,6617601.0,11,2023-11-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2023,M11,309624.0,11,2023-11-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2023,M11,6307977.0,11,2023-11-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2023,M11,4.7,11,2023-11-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2023,M12,6547833.0,12,2023-12-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2023,M12,306052.0,12,2023-12-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2023,M12,6241781.0,12,2023-12-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2023,M12,4.7,12,2023-12-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2024,M01,6603080.0,1,2024-01-01,Total Labor Force,DR-4758-CA,4758.0,CA,DR,2024-02-19,2024.0,Flood,SEVERE STORM AND FLOODING,True,False,False,True,2024-01-21,2024-01-23,False,6.0,73.0,99073.0,San Diego (County),24008.0,2024020801.0,9.0,"F,W",2024-08-27T18:22:14.800Z,0ad759441ee467e9f3b11e1795b478e20977b81e,ae605b81-74e9-4b24-a4c3-fe7918db7b64,2024.0,,,,,,,,
LAUMT063108000000004,2024,M01,363008.0,1,2024-01-01,Number of Unemployed Persons,DR-4758-CA,4758.0,CA,DR,2024-02-19,2024.0,Flood,SEVERE STORM AND FLOODING,True,False,False,True,2024-01-21,2024-01-23,False,6.0,73.0,99073.0,San Diego (County),24008.0,2024020801.0,9.0,"F,W",2024-08-27T18:22:14.800Z,0ad759441ee467e9f3b11e1795b478e20977b81e,ae605b81-74e9-4b24-a4c3-fe7918db7b64,2024.0,,,,,,,,
LAUMT063108000000005,2024,M01,6240072.0,1,2024-01-01,Number of Employed Persons,DR-4758-CA,4758.0,CA,DR,2024-02-19,2024.0,Flood,SEVERE STORM AND FLOODING,True,False,False,True,2024-01-21,2024-01-23,False,6.0,73.0,99073.0,San Diego (County),24008.0,2024020801.0,9.0,"F,W",2024-08-27T18:22:14.800Z,0ad759441ee467e9f3b11e1795b478e20977b81e,ae605b81-74e9-4b24-a4c3-fe7918db7b64,2024.0,,,,,,,,
LAUMT063108000000003,2024,M01,5.5,1,2024-01-01,Unemployment Rate (%),DR-4758-CA,4758.0,CA,DR,2024-02-19,2024.0,Flood,SEVERE STORM AND FLOODING,True,False,False,True,2024-01-21,2024-01-23,False,6.0,73.0,99073.0,San Diego (County),24008.0,2024020801.0,9.0,"F,W",2024-08-27T18:22:14.800Z,0ad759441ee467e9f3b11e1795b478e20977b81e,ae605b81-74e9-4b24-a4c3-fe7918db7b64,2024.0,,,,,,,,
LAUMT063108000000004,2024,M02,318342.0,2,2024-02-01,Number of Unemployed Persons,DR-4769-CA,4769.0,CA,DR,2024-04-13,2024.0,Severe Storm,"SEVERE WINTER STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-31,2024-02-09,False,6.0,79.0,99079.0,San Luis Obispo (County),24026.0,2024013101.0,9.0,"5,F,M,T,W",2024-08-27T18:22:14.800Z,b507a67491e1d466582e0e87f207eb5d0cafe0a4,e92f7af7-4629-4fe2-b33c-932660da8578,2024.0,,,,,,,,
LAUMT063108000000005,2024,M02,6290667.0,2,2024-02-01,Number of Employed Persons,DR-4769-CA,4769.0,CA,DR,2024-04-13,2024.0,Severe Storm,"SEVERE WINTER STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-31,2024-02-09,False,6.0,79.0,99079.0,San Luis Obispo (County),24026.0,2024013101.0,9.0,"5,F,M,T,W",2024-08-27T18:22:14.800Z,b507a67491e1d466582e0e87f207eb5d0cafe0a4,e92f7af7-4629-4fe2-b33c-932660da8578,2024.0,,,,,,,,
LAUMT063108000000003,2024,M02,4.8,2,2024-02-01,Unemployment Rate (%),DR-4769-CA,4769.0,CA,DR,2024-04-13,2024.0,Severe Storm,"SEVERE WINTER STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-31,2024-02-09,False,6.0,79.0,99079.0,San Luis Obispo (County),24026.0,2024013101.0,9.0,"5,F,M,T,W",2024-08-27T18:22:14.800Z,b507a67491e1d466582e0e87f207eb5d0cafe0a4,e92f7af7-4629-4fe2-b33c-932660da8578,2024.0,,,,,,,,
LAUMT063108000000006,2024,M02,6609009.0,2,2024-02-01,Total Labor Force,DR-4769-CA,4769.0,CA,DR,2024-04-13,2024.0,Severe Storm,"SEVERE WINTER STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-31,2024-02-09,False,6.0,79.0,99079.0,San Luis Obispo (County),24026.0,2024013101.0,9.0,"5,F,M,T,W",2024-08-27T18:22:14.800Z,b507a67491e1d466582e0e87f207eb5d0cafe0a4,e92f7af7-4629-4fe2-b33c-932660da8578,2024.0,,,,,,,,
LAUMT063108000000003,2024,M03,4.9,3,2024-03-01,Unemployment Rate (%),DR-4769-CA,4769.0,CA,DR,2024-04-13,2024.0,Severe Storm,"SEVERE WINTER STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-31,2024-02-09,False,6.0,79.0,99079.0,San Luis Obispo (County),24026.0,2024013101.0,9.0,"5,F,M,T,W",2024-08-27T18:22:14.800Z,b507a67491e1d466582e0e87f207eb5d0cafe0a4,e92f7af7-4629-4fe2-b33c-932660da8578,2024.0,,,,,,,,
LAUMT063108000000004,2024,M03,324671.0,3,2024-03-01,Number of Unemployed Persons,DR-4769-CA,4769.0,CA,DR,2024-04-13,2024.0,Severe Storm,"SEVERE WINTER STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-31,2024-02-09,False,6.0,79.0,99079.0,San Luis Obispo (County),24026.0,2024013101.0,9.0,"5,F,M,T,W",2024-08-27T18:22:14.800Z,b507a67491e1d466582e0e87f207eb5d0cafe0a4,e92f7af7-4629-4fe2-b33c-932660da8578,2024.0,,,,,,,,
LAUMT063108000000005,2024,M03,6302863.0,3,2024-03-01,Number of Employed Persons,DR-4769-CA,4769.0,CA,DR,2024-04-13,2024.0,Severe Storm,"SEVERE WINTER STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-31,2024-02-09,False,6.0,79.0,99079.0,San Luis Obispo (County),24026.0,2024013101.0,9.0,"5,F,M,T,W",2024-08-27T18:22:14.800Z,b507a67491e1d466582e0e87f207eb5d0cafe0a4,e92f7af7-4629-4fe2-b33c-932660da8578,2024.0,,,,,,,,
LAUMT063108000000006,2024,M03,6627534.0,3,2024-03-01,Total Labor Force,DR-4769-CA,4769.0,CA,DR,2024-04-13,2024.0,Severe Storm,"SEVERE WINTER STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-31,2024-02-09,False,6.0,79.0,99079.0,San Luis Obispo (County),24026.0,2024013101.0,9.0,"5,F,M,T,W",2024-08-27T18:22:14.800Z,b507a67491e1d466582e0e87f207eb5d0cafe0a4,e92f7af7-4629-4fe2-b33c-932660da8578,2024.0,,,,,,,,
LAUMT063108000000005,2024,M04,6268056.0,4,2024-04-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2024,M04,6548710.0,4,2024-04-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2024,M04,280654.0,4,2024-04-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2024,M04,4.3,4,2024-04-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2024,M05,309292.0,5,2024-05-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2024,M05,4.7,5,2024-05-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2024,M05,6592484.0,5,2024-05-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2024,M05,6283192.0,5,2024-05-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2024,M06,6275350.0,6,2024-06-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2024,M06,5.5,6,2024-06-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2024,M06,6639103.0,6,2024-06-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2024,M06,363753.0,6,2024-06-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2024,M07,401015.0,7,2024-07-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2024,M07,6.0,7,2024-07-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2024,M07,6285633.0,7,2024-07-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2024,M07,6686648.0,7,2024-07-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2024,M08,6272919.0,8,2024-08-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2024,M08,6684386.0,8,2024-08-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2024,M08,411467.0,8,2024-08-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2024,M08,6.2,8,2024-08-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2024,M09,6720548.0,9,2024-09-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2024,M09,372764.0,9,2024-09-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2024,M09,5.5,9,2024-09-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2024,M09,6347784.0,9,2024-09-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2024,M10,6295631.0,10,2024-10-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2024,M10,5.6,10,2024-10-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2024,M10,373179.0,10,2024-10-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2024,M10,6668810.0,10,2024-10-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2024,M11,6628699.0,11,2024-11-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2024,M11,6270856.0,11,2024-11-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2024,M11,357843.0,11,2024-11-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2024,M11,5.4,11,2024-11-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
